lond,latd,date,time,yy,mm,day,#_of_hks,ALB_MT,ALB_CPUE,BET_MT,BET_CPUE,SKJ_MT,SKJ_CPUE,YFT_MT,YFT_CPUE,TOT_MT,TOT_CPUE,image_ID,SST,Chl-a,DEPTH,MLD,WIND_VEL,CURRENT_VVEL,CURRENT_UVEL,SALT,SSH
-174.5,-17.5,2/2/2018,12:00,2018,2,2,17,0.08,4.706,0.065,3.824,0,0,0.585,34.412,0.73,42.941,SST.1440x720.20180202.hdf,27.3,0.03416725,405.5,33.66827,2.94E-08,,,,6.99
-175.5,-17.5,2/3/2018,12:00,2018,2,3,27,0.502,18.593,0.059,2.185,0.007,0.259,0.198,7.333,0.766,28.37,SST.1440x720.20180203.hdf,27.3,0.08045653,331.75,35.01928,2.41E-08,,,,8.81
-174.5,-18.5,2/3/2018,12:00,2018,2,3,17,0.06,3.529,0,0,0,0,0.976,57.412,1.036,60.941,SST.1440x720.20180203.hdf,28.2,0.1393246,185.75,29.6107,7.73E-09,,,,11.66
-174.5,-17.5,2/3/2018,12:00,2018,2,3,16.57,0.015,0.905,0.072,4.345,0.015,0.905,0.189,11.406,0.291,17.562,SST.1440x720.20180203.hdf,27.45,0.03416725,405.5,30.88372,1.90E-09,,,,6.99
-173.5,-20.5,2/3/2018,12:00,2018,2,3,16.6,0.007,0.422,0.051,3.072,0,0,0.105,6.325,0.163,9.819,SST.1440x720.20180203.hdf,28.35,0.05960726,794.75,24.38374,3.70E-08,,,,19.56
-175.5,-18.5,2/4/2018,12:00,2018,2,4,17.1,0,0,0.115,6.725,0,0,0.17,9.942,0.285,16.667,SST.1440x720.20180204.hdf,28.5,0.07285251,498.25,35.90723,1.50E-08,,,,11.05
-175.5,-16.5,2/4/2018,12:00,2018,2,4,27,0.739,27.37,0.072,2.667,0,0,0.901,33.37,1.712,63.407,SST.1440x720.20180204.hdf,28.35,0.07327654,362.5,35.04923,1.90E-09,,,,1.33
-174.5,-20.5,2/4/2018,12:00,2018,2,4,16.8,0.007,0.417,0,0,0,0,0.155,9.226,0.162,9.643,SST.1440x720.20180204.hdf,28.65,0.1683777,94.5215,21.71571,5.32E-08,,,,9.36
-175.5,-19.5,2/5/2018,12:00,2018,2,5,17,0,0,0.065,3.824,0,0,0.829,48.765,0.894,52.588,SST.1440x720.20180205.hdf,28.65,0.03708557,383,31.124,7.73E-09,,,,7.81
-175.5,-17.5,2/5/2018,12:00,2018,2,5,27,0.963,35.667,0,0,0,0,0.374,13.852,1.337,49.519,SST.1440x720.20180205.hdf,28.2,0.08045653,331.75,36.69152,5.32E-08,,,,8.19
-174.5,-20.5,2/5/2018,12:00,2018,2,5,17.23,0,0,0.104,6.036,0,0,0.005,0.29,0.109,6.326,SST.1440x720.20180205.hdf,28.5,0.1683777,94.5215,20.58952,7.73E-09,,,,10.4
-175.5,-20.5,2/6/2018,12:00,2018,2,6,17.85,0.03,1.681,0,0,0,0,0.285,15.966,0.315,17.647,SST.1440x720.20180206.hdf,28.2,0.05698846,328.75,30.30185,5.32E-08,,,,8.02
-175.5,-16.5,2/6/2018,12:00,2018,2,6,27,1.083,40.111,0.035,1.296,0,0,0.395,14.63,1.513,56.037,SST.1440x720.20180206.hdf,28.2,0.07327654,362.5,35.3074,5.32E-08,,,,1.19
-175.5,-20.5,2/7/2018,12:00,2018,2,7,17.7,0.045,2.542,0,0,0,0,0.17,9.605,0.215,12.147,SST.1440x720.20180207.hdf,28.2,0.05698846,328.75,29.18851,3.70E-08,,,,8.02
-175.5,-16.5,2/7/2018,12:00,2018,2,7,27,0.521,19.296,0,0,0.076,2.815,0.376,13.926,0.973,36.037,SST.1440x720.20180207.hdf,28.2,0.07327654,362.5,35.58923,1.90E-09,,,,1.19
-175.5,-20.5,2/8/2018,12:00,2018,2,8,34.9,0.015,0.43,0,0,0.008,0.229,0.879,25.186,0.902,25.845,SST.1440x720.20180208.hdf,28.35,0.05698846,328.75,29.79661,5.32E-08,,,,8.02
-175.5,-20.5,2/9/2018,12:00,2018,2,9,17.2,0.015,0.872,0,0,0,0,0.361,20.988,0.376,21.86,SST.1440x720.20180209.hdf,28.5,0.05698846,328.75,30.313,3.70E-08,,,,8.02
-175.5,-19.5,2/9/2018,12:00,2018,2,9,44,0.684,15.545,0.025,0.568,0.021,0.477,1.58,35.909,2.31,52.5,SST.1440x720.20180209.hdf,28.8,0.03708557,383,30.74007,1.90E-09,,,,7.81
-174.5,-20.5,2/9/2018,12:00,2018,2,9,16.54,0.014,0.846,0,0,0.006,0.363,0.12,7.255,0.14,8.464,SST.1440x720.20180209.hdf,28.5,0.1683777,94.5215,23.66298,7.73E-09,,,,10.4
-175.5,-20.5,2/10/2018,12:00,2018,2,10,17.2,0,0,0,0,0.014,0.814,0.113,6.57,0.127,7.384,SST.1440x720.20180210.hdf,28.5,0.05698846,328.75,29.34452,3.09E-08,,,,7.93
-175.5,-19.5,2/10/2018,12:00,2018,2,10,44.06,0.956,21.698,0.096,2.179,0.058,1.316,2.215,50.272,3.325,75.465,SST.1440x720.20180210.hdf,28.65,0.03708557,383,30.60932,6.96E-09,,,,7.44
-174.5,-20.5,2/10/2018,12:00,2018,2,10,17.57,0.021,1.195,0,0,0,0,0.215,12.237,0.236,13.432,SST.1440x720.20180210.hdf,28.5,0.1683777,94.5215,24.2435,6.96E-09,,,,11.27
-175.5,-16.5,2/12/2018,12:00,2018,2,12,27,0.108,4,0,0,0.007,0.259,0.611,22.63,0.726,26.889,SST.1440x720.20180212.hdf,28.8,0.034373428,362.5,30.70117,3.70E-08,,,,0.33
-175.5,-16.5,2/13/2018,12:00,2018,2,13,27,0.226,8.37,0,0,0,0,0.285,10.556,0.511,18.926,SST.1440x720.20180213.hdf,28.65,0.034373428,362.5,33.45737,4.05E-08,,,,0.33
-175.5,-17.5,2/14/2018,12:00,2018,2,14,27,0.597,22.111,0.073,2.704,0.021,0.778,0.608,22.519,1.299,48.111,SST.1440x720.20180214.hdf,28.65,0.09171195,331.75,33.43478,3.70E-08,,,,7.01
-175.5,-17.5,2/15/2018,12:00,2018,2,15,27,0.376,13.926,0.029,1.074,0.028,1.037,1.077,39.889,1.51,55.926,SST.1440x720.20180215.hdf,28.65,0.09171195,331.75,32.26958,4.05E-08,,,,5.68
-175.5,-19.5,2/16/2018,12:00,2018,2,16,37.25,0,0,0.056,1.503,0,0,0.584,15.678,0.64,17.181,SST.1440x720.20180216.hdf,28.35,0.03463199,383,32.70507,3.18E-08,,,,8.07
-175.5,-17.5,2/16/2018,12:00,2018,2,16,27,0.404,14.963,0.142,5.259,0.035,1.296,0.418,15.481,0.999,37,SST.1440x720.20180216.hdf,28.8,0.04265439,331.75,31.70243,3.70E-08,,,,5.68
-175.5,-19.5,2/17/2018,12:00,2018,2,17,17.34,0.023,1.326,0,0,0.007,0.404,0.431,24.856,0.461,26.586,SST.1440x720.20180217.hdf,27.9,0.03463199,383,33.72697,3.52E-08,,,,8.07
-175.5,-17.5,2/17/2018,12:00,2018,2,17,27,0.474,17.556,0.152,5.63,0.021,0.778,0.402,14.889,1.049,38.852,SST.1440x720.20180217.hdf,28.5,0.04265439,331.75,32.09891,4.73E-08,,,,5.68
-174.5,-18.5,2/17/2018,12:00,2018,2,17,17.1,0.032,1.871,0,0,0,0,0.207,12.105,0.239,13.977,SST.1440x720.20180217.hdf,28.2,0.1393246,185.75,30.45466,5.30E-08,,,,9.08
-175.5,-19.5,2/18/2018,12:00,2018,2,18,20.21,0.022,1.089,0,0,0.008,0.396,0.462,22.86,0.492,24.344,SST.1440x720.20180218.hdf,28.05,0.03463199,383,34.61882,3.26E-08,,,,8.07
-175.5,-18.5,2/18/2018,12:00,2018,2,18,43.9,1.558,35.49,0.232,5.285,0.025,0.569,0.897,20.433,2.712,61.777,SST.1440x720.20180218.hdf,28.35,0.07285251,498.25,34.07387,5.30E-08,,,,10.92
-176.5,-20.5,2/19/2018,12:00,2018,2,19,17.5,0.015,0.857,0,0,0,0,0.331,18.914,0.346,19.771,SST.1440x720.20180219.hdf,27.6,0.06344235,444,35.32005,4.35E-08,,,,4.44
-175.5,-19.5,2/19/2018,12:00,2018,2,19,19.92,0,0,0,0,0.004,0.201,0.986,49.498,0.99,49.699,SST.1440x720.20180219.hdf,28.2,0.03463199,383,34.6894,4.74E-08,,,,8.07
-175.5,-17.5,2/19/2018,12:00,2018,2,19,27,0.633,23.444,0.081,3,0.021,0.778,0.337,12.481,1.072,39.704,SST.1440x720.20180219.hdf,28.2,0.02665184,331.75,32.60369,4.45E-08,,,,5.68
-175.5,-19.5,2/20/2018,12:00,2018,2,20,35.79,0.032,0.894,0,0,0,0,0.997,27.857,1.029,28.751,SST.1440x720.20180220.hdf,28.35,0.03463199,383,34.76322,5.30E-08,,,,8.56
-175.5,-18.5,2/20/2018,12:00,2018,2,20,27,0.406,15.037,0.117,4.333,0.006,0.222,0.518,19.185,1.047,38.778,SST.1440x720.20180220.hdf,28.5,0.04833035,498.25,33.62148,4.35E-08,,,,10.84
-174.5,-20.5,2/20/2018,12:00,2018,2,20,18.45,0,0,0,0,0,0,0.758,41.084,0.758,41.084,SST.1440x720.20180220.hdf,27.9,0.1683777,94.5215,29.74925,4.74E-08,,,,12.35
-175.5,-20.5,2/21/2018,12:00,2018,2,21,16.3,0,0,0,0,0,0,0.518,31.779,0.518,31.779,SST.1440x720.20180221.hdf,28.05,0.05698846,328.75,31.53856,4.35E-08,,,,10.06
-175.5,-19.5,2/21/2018,12:00,2018,2,21,18.8,0.138,7.34,0,0,0,0,1.02,54.255,1.158,61.596,SST.1440x720.20180221.hdf,28.35,0.04602365,383,34.83023,3.85E-09,,,,8.56
-175.5,-18.5,2/21/2018,12:00,2018,2,21,27,0.546,20.222,0.377,13.963,0,0,0.962,35.63,1.885,69.815,SST.1440x720.20180221.hdf,28.5,0.04833035,498.25,34.62813,2.79E-08,,,,10.84
-174.5,-20.5,2/21/2018,12:00,2018,2,21,18.77,0.016,0.852,0,0,0,0,1.045,55.674,1.061,56.526,SST.1440x720.20180221.hdf,28.05,0.1683777,94.5215,29.99866,4.35E-08,,,,12.35
-175.5,-18.5,2/22/2018,12:00,2018,2,22,27,0.533,19.741,0.055,2.037,0,0,0.35,12.963,0.938,34.741,SST.1440x720.20180222.hdf,28.35,0.04833035,498.25,35.04305,3.85E-09,,,,10.84
-174.5,-20.5,2/22/2018,12:00,2018,2,22,17.49,0,0,0.061,3.488,0,0,0.546,31.218,0.607,34.706,SST.1440x720.20180222.hdf,28.05,0.1683777,94.5215,30.52125,4.35E-08,,,,12.35
-173.5,-14.5,2/22/2018,12:00,2018,2,22,25,0,0,0,0,0,0,0,0,0,0,SST.1440x720.20180222.hdf,29.7,0.03479026,1012.5,28.79943,3.85E-09,,,,0.81
-175.5,-18.5,2/23/2018,12:00,2018,2,23,27,0.431,15.963,0.044,1.63,0.006,0.222,0.767,28.407,1.248,46.222,SST.1440x720.20180223.hdf,28.2,0.04833035,498.25,34.76065,1.85E-08,,,,10.84
-174.5,-20.5,2/23/2018,12:00,2018,2,23,18.74,0,0,0,0,0,0,0.683,36.446,0.683,36.446,SST.1440x720.20180223.hdf,28.05,0.1683777,94.5215,30.81207,4.35E-08,,,,12.35
-175.5,-18.5,2/24/2018,12:00,2018,2,24,27,0.307,11.37,0.066,2.444,0.014,0.519,0.387,14.333,0.774,28.667,SST.1440x720.20180224.hdf,28.5,0.04833035,498.25,34.80406,1.81E-08,,,,10.84
-174.5,-20.5,2/24/2018,12:00,2018,2,24,35.32,0,0,0,0,0.005,0.142,0.738,20.895,0.743,21.036,SST.1440x720.20180224.hdf,28.2,0.1683777,94.5215,30.44653,3.85E-09,,,,12.35
-175.5,-20.5,2/25/2018,12:00,2018,2,25,17,0.04,2.353,0,0,0,0,0.847,49.824,0.887,52.176,SST.1440x720.20180225.hdf,28.5,0.08436944,328.75,31.22086,8.42E-09,,,,10.49
-175.5,-18.5,2/25/2018,12:00,2018,2,25,27,0.753,27.889,0.041,1.519,0.021,0.778,0.499,18.481,1.314,48.667,SST.1440x720.20180225.hdf,28.5,0.04833035,498.25,34.66757,4.35E-08,,,,8.93
-174.5,-21.5,2/25/2018,12:00,2018,2,25,37.72,0.023,0.61,0,0,0,0,0.514,13.627,0.537,14.236,SST.1440x720.20180225.hdf,27.75,0.05519111,581,34.5984,3.85E-09,,,,9.76
-174.5,-20.5,2/25/2018,12:00,2018,2,25,17.88,0,0,0.053,2.964,0,0,0.634,35.459,0.687,38.423,SST.1440x720.20180225.hdf,28.2,0.1683777,94.5215,29.39297,8.42E-09,,,,13.24
-175.5,-19.5,2/26/2018,12:00,2018,2,26,17,0,0,0.046,2.706,0,0,0.211,12.412,0.257,15.118,SST.1440x720.20180226.hdf,28.65,0.04602365,383,30.67948,4.35E-08,,,,7.62
-175.5,-18.5,2/26/2018,12:00,2018,2,26,27,1.667,61.741,0,0,0,0,0.21,7.778,1.877,69.519,SST.1440x720.20180226.hdf,28.5,0.04833035,498.25,33.95609,3.85E-09,,,,8.93
-174.5,-20.5,2/26/2018,12:00,2018,2,26,18.26,0,0,0,0,0,0,0.987,54.053,0.987,54.053,SST.1440x720.20180226.hdf,28.2,0.1683777,94.5215,27.62712,8.42E-09,,,,13.24
-175.5,-19.5,2/27/2018,12:00,2018,2,27,17,0.04,2.353,0.046,2.706,0,0,0.636,37.412,0.722,42.471,SST.1440x720.20180227.hdf,28.65,0.04602365,383,31.34986,4.35E-08,,,,7.62
-175.5,-18.5,2/27/2018,12:00,2018,2,27,27,1.317,48.778,0.063,2.333,0.024,0.889,0.444,16.444,1.848,68.444,SST.1440x720.20180227.hdf,28.65,0.04833035,498.25,34.5419,3.85E-09,,,,8.93
-174.5,-20.5,2/27/2018,12:00,2018,2,27,18,0,0,0.053,2.944,0,0,0.599,33.278,0.652,36.222,SST.1440x720.20180227.hdf,28.05,0.1683777,94.5215,27.42722,1.80E-08,,,,13.24
-175.5,-19.5,2/28/2018,12:00,2018,2,28,27,1.277,47.296,0,0,0,0,0.578,21.407,1.855,68.704,SST.1440x720.20180228.hdf,28.65,0.04602365,383,31.20281,8.42E-09,,,,7.62
-175.5,-18.5,2/28/2018,12:00,2018,2,28,17,0.14,8.235,0.045,2.647,0,0,1.324,77.882,1.509,88.765,SST.1440x720.20180228.hdf,28.65,0.04833035,498.25,34.95918,2.81E-08,,,,8.93
-174.5,-20.5,2/28/2018,12:00,2018,2,28,19.37,0,0,0.213,10.996,0,0,0.176,9.086,0.389,20.083,SST.1440x720.20180228.hdf,27.9,0.1683071,94.5215,27.47561,3.83E-09,,,,13.24
-175.5,-22.5,3/1/2018,12:00,2018,3,1,16.8,0,0,0.06,3.571,0,0,0.098,5.833,0.158,9.405,SST.1440x720.20180301.hdf,27.45,0.0816405,5.25,33.81978,5.47E-09,,,,3.88
-175.5,-19.5,3/1/2018,12:00,2018,3,1,27,0.654,24.222,0.137,5.074,0,0,0.486,18,1.277,47.296,SST.1440x720.20180301.hdf,28.5,0.04602365,383,31.01408,1.30E-08,,,,7.62
-175.5,-18.5,3/1/2018,12:00,2018,3,1,17,0.08,4.706,0.092,5.412,0.01,0.588,0,0,0.182,10.706,SST.1440x720.20180301.hdf,28.8,0.04833035,498.25,34.82898,8.42E-09,,,,8.93
-173.5,-21.5,3/1/2018,12:00,2018,3,1,15.93,0,0,0,0,0,0,0.115,7.219,0.115,7.219,SST.1440x720.20180301.hdf,28.35,0.07775697,1714.75,25.48742,2.81E-08,,,,14.64
-175.5,-23.5,3/2/2018,12:00,2018,3,2,18.16,0.026,1.432,0.139,7.654,0.006,0.33,0.136,7.489,0.307,16.905,SST.1440x720.20180302.hdf,27.3,0.0570946,197.75,27.4117,6.39E-09,,,,8.01
-175.5,-21.5,3/2/2018,12:00,2018,3,2,16.5,0,0,0,0,0,0,0.142,8.606,0.142,8.606,SST.1440x720.20180302.hdf,27.75,0.093598065,12.75,33.76385,2.96E-08,,,,5.31
-175.5,-19.5,3/2/2018,12:00,2018,3,2,27,1.037,38.407,0.055,2.037,0,0,0.184,6.815,1.276,47.259,SST.1440x720.20180302.hdf,28.5,0.04602365,383,30.68973,1.30E-08,,,,7.2
-175.5,-18.5,3/2/2018,12:00,2018,3,2,17,0.04,2.353,0.045,2.647,0,0,0.105,6.176,0.19,11.176,SST.1440x720.20180302.hdf,28.65,0.05334135,498.25,34.92471,2.78E-08,,,,7.58
-174.5,-21.5,3/2/2018,12:00,2018,3,2,16.93,0,0,0,0,0.005,0.295,0.115,6.793,0.12,7.088,SST.1440x720.20180302.hdf,27.75,0.09257175,581,30.10081,6.39E-09,,,,13.41
-175.5,-24.5,3/3/2018,12:00,2018,3,3,17.3,0.051,2.948,0.069,3.988,0,0,0,0,0.12,6.936,SST.1440x720.20180303.hdf,27.15,0.05761233,822.75,27.73407,5.47E-09,,,,16.55
-175.5,-21.5,3/3/2018,12:00,2018,3,3,16.8,0.015,0.893,0,0,0,0,0.283,16.845,0.298,17.738,SST.1440x720.20180303.hdf,27.75,0.093598065,12.75,33.73041,1.30E-08,,,,5.31
-175.5,-19.5,3/3/2018,12:00,2018,3,3,44,1.207,27.432,0.075,1.705,0,0,0.875,19.886,2.157,49.023,SST.1440x720.20180303.hdf,28.5,0.04165593,383,29.83797,1.80E-09,,,,7.2
-174.5,-21.5,3/3/2018,12:00,2018,3,3,16.41,0,0,0,0,0,0,0,0,0,0,SST.1440x720.20180303.hdf,27.75,0.09257175,581,29.11281,2.78E-08,,,,13.41
-175.5,-23.5,3/4/2018,12:00,2018,3,4,16.73,0,0,0.055,3.288,0.006,0.359,0.155,9.265,0.216,12.911,SST.1440x720.20180304.hdf,27.3,0.0570946,197.75,25.5894,6.39E-09,,,,8.01
-175.5,-21.5,3/4/2018,12:00,2018,3,4,17.09,0,0,0,0,0,0,0.452,26.448,0.452,26.448,SST.1440x720.20180304.hdf,27.75,0.093598065,12.75,32.34305,1.75E-08,,,,5.31
-175.5,-20.5,3/4/2018,12:00,2018,3,4,17,0.02,1.176,0,0,0.01,0.588,0.211,12.412,0.241,14.176,SST.1440x720.20180304.hdf,27.75,0.08436944,328.75,29.66418,1.30E-08,,,,10.29
-175.5,-19.5,3/4/2018,12:00,2018,3,4,27,0.584,21.63,0,0,0.016,0.593,0.309,11.444,0.909,33.667,SST.1440x720.20180304.hdf,28.5,0.04165593,383,29.67911,2.78E-08,,,,7.2
-174.5,-21.5,3/4/2018,12:00,2018,3,4,17.23,0.015,0.871,0,0,0,0,0.255,14.8,0.27,15.67,SST.1440x720.20180304.hdf,27.9,0.09257175,581,27.66603,3.07E-08,,,,13.41
-173.5,-14.5,3/4/2018,12:00,2018,3,4,25,0.4,16,0,0,0,0,0.065,2.6,0.465,18.6,SST.1440x720.20180304.hdf,28.8,0.04996478,1012.5,32.86306,2.96E-08,,,,-0.92
-175.5,-21.5,3/5/2018,12:00,2018,3,5,16.5,0.06,3.636,0,0,0,0,0.211,12.788,0.271,16.424,SST.1440x720.20180305.hdf,27.9,0.093598065,12.75,32.72444,1.30E-08,,,,5.31
-175.5,-19.5,3/5/2018,12:00,2018,3,5,27,0.819,30.333,0.187,6.926,0.007,0.259,0.411,15.222,1.424,52.741,SST.1440x720.20180305.hdf,28.2,0.04165593,383,29.45821,1.80E-09,,,,7.2
-174.5,-20.5,3/5/2018,12:00,2018,3,5,17.13,0,0,0,0,0,0,0.015,0.876,0.015,0.876,SST.1440x720.20180305.hdf,27.9,0.1683071,94.5215,25.76559,2.78E-08,,,,13.68
-175.5,-24.5,3/6/2018,12:00,2018,3,6,17.21,0.025,1.453,0.082,4.765,0.054,3.138,0.468,27.193,0.629,36.549,SST.1440x720.20180306.hdf,27.3,0.07135089,822.75,26.58905,2.54E-08,,,,16.55
-175.5,-21.5,3/6/2018,12:00,2018,3,6,15.42,0,0,0,0,0,0,0.254,16.472,0.254,16.472,SST.1440x720.20180306.hdf,28.05,0.093598065,12.75,32.64016,1.80E-09,,,,5.31
-175.5,-20.5,3/6/2018,12:00,2018,3,6,16.48,0.015,0.91,0,0,0,0,0.205,12.439,0.22,13.35,SST.1440x720.20180306.hdf,28.2,0.08436944,328.75,29.67183,2.78E-08,,,,10.29
-175.5,-19.5,3/6/2018,12:00,2018,3,6,27,0.481,17.815,0.184,6.815,0.007,0.259,0.404,14.963,1.076,39.852,SST.1440x720.20180306.hdf,28.2,0.04165593,383,29.27317,3.07E-08,,,,7.2
-175.5,-25.5,3/7/2018,12:00,2018,3,7,21.32,0,0,0,0,0,0,0.507,23.78,0.507,23.78,SST.1440x720.20180307.hdf,27.3,0.0729889,705,28.20814,2.96E-08,,,,18.44
-175.5,-20.5,3/7/2018,12:00,2018,3,7,16.47,0.06,3.643,0,0,0,0,0.06,3.643,0.12,7.286,SST.1440x720.20180307.hdf,28.2,0.08436944,328.75,30.27929,2.78E-08,,,,10.74
-175.5,-19.5,3/7/2018,12:00,2018,3,7,27,0.416,15.407,0.155,5.741,0,0,0.3,11.111,0.871,32.259,SST.1440x720.20180307.hdf,28.2,0.04165593,383,28.90923,2.96E-08,,,,8.05
-174.5,-20.5,3/7/2018,12:00,2018,3,7,19.35,0,0,0.137,7.08,0,0,0.143,7.39,0.28,14.47,SST.1440x720.20180307.hdf,27.75,0.1683071,94.5215,26.18969,2.78E-08,,,,13.78
-175.5,-24.5,3/8/2018,12:00,2018,3,8,17.12,0.025,1.46,0,0,0,0,0.233,13.61,0.258,15.07,SST.1440x720.20180308.hdf,27.45,0.068586019,822.75,26.43567,3.07E-08,,,,14.4
-175.5,-19.5,3/8/2018,12:00,2018,3,8,27,0.74,27.407,0,0,0.009,0.333,0.921,34.111,1.67,61.852,SST.1440x720.20180308.hdf,28.2,0.04165593,383,29.65728,3.34E-08,,,,8.05
-175.5,-24.5,3/9/2018,12:00,2018,3,9,17,0.025,1.471,0,0,0,0,0.155,9.118,0.18,10.588,SST.1440x720.20180309.hdf,27.3,0.068586019,822.75,26.69909,3.08E-08,,,,14.4
-175.5,-19.5,3/9/2018,12:00,2018,3,9,27,0.401,14.852,0.016,0.593,0.009,0.333,0.398,14.741,0.824,30.519,SST.1440x720.20180309.hdf,27.6,0.04165593,383,29.79834,2.78E-08,,,,8.05
-174.5,-20.5,3/9/2018,12:00,2018,3,9,19.65,0,0,0.09,4.58,0,0,0.716,36.438,0.806,41.018,SST.1440x720.20180309.hdf,27.9,0.1683071,94.5215,27.358,1.96E-08,,,,13.78
-176.5,-20.5,3/10/2018,12:00,2018,3,10,16.78,0,0,0,0,0,0,0.134,7.986,0.134,7.986,SST.1440x720.20180310.hdf,26.55,0.05744099,444,35.09608,3.12E-08,,,,7.35
-175.5,-23.5,3/10/2018,12:00,2018,3,10,18.61,0.025,1.343,0.11,5.911,0.006,0.322,0.624,33.53,0.765,41.107,SST.1440x720.20180310.hdf,26.85,0.0570946,197.75,25.34695,2.78E-08,,,,7.83
-175.5,-19.5,3/10/2018,12:00,2018,3,10,44.8,0.487,10.871,0,0,0.024,0.536,0.467,10.424,0.978,21.83,SST.1440x720.20180310.hdf,26.85,0.04165593,383,30.01654,1.96E-08,,,,8.05
-173.5,-19.5,3/10/2018,12:00,2018,3,10,19.8,0.009,0.455,0.09,4.545,0,0,0.667,33.687,0.766,38.687,SST.1440x720.20180310.hdf,27.75,0.01615185,787,32.5603,2.51E-08,,,,8.83
-176.5,-22.5,3/11/2018,12:00,2018,3,11,16.32,0.049,3.002,0,0,0,0,0.126,7.721,0.175,10.723,SST.1440x720.20180311.hdf,26.7,0.04934395,359.75,31.66644,3.46E-08,,,,11.02
-175.5,-19.5,3/11/2018,12:00,2018,3,11,44.31,0.399,9.005,0.026,0.587,0.007,0.158,0.762,17.197,1.194,26.947,SST.1440x720.20180311.hdf,27.3,0.04165593,383,30.14578,4.19E-08,,,,8.05
-173.5,-19.5,3/11/2018,12:00,2018,3,11,20,0,0,0,0,0,0,0.127,6.35,0.127,6.35,SST.1440x720.20180311.hdf,27.75,0.01615185,787,34.19023,4.28E-08,,,,8.83
-175.5,-22.5,3/12/2018,12:00,2018,3,12,16.78,0,0,0,0,0.065,3.874,0.306,18.236,0.371,22.11,SST.1440x720.20180312.hdf,27,0.07789394,5.25,34.88815,1.60E-08,,,,3.25
-175.5,-19.5,3/12/2018,12:00,2018,3,12,27,0.427,15.815,0.074,2.741,0,0,0.4,14.815,0.901,33.37,SST.1440x720.20180312.hdf,28.2,0.04165593,383,29.95958,3.46E-08,,,,10.18
-174.5,-18.5,3/12/2018,12:00,2018,3,12,17.56,0,0,0,0,0,0,0.163,9.282,0.163,9.282,SST.1440x720.20180312.hdf,28.05,0.1112904,185.75,33.86802,2.51E-08,,,,2.27
-173.5,-19.5,3/12/2018,12:00,2018,3,12,18.79,0,0,0.045,2.395,0,0,0.7,37.254,0.745,39.649,SST.1440x720.20180312.hdf,27.9,0.01615185,787,35.08327,3.36E-08,,,,10.33
-175.5,-23.5,3/13/2018,12:00,2018,3,13,16.61,0.024,1.445,0.061,3.672,0.02,1.204,0.179,10.777,0.284,17.098,SST.1440x720.20180313.hdf,27.15,0.038415732,197.75,24.81457,3.46E-08,,,,7.58
-175.5,-19.5,3/13/2018,12:00,2018,3,13,44.31,0.603,13.609,0.099,2.234,0,0,0.716,16.159,1.418,32.002,SST.1440x720.20180313.hdf,28.35,0.04165593,383,29.81223,3.92E-08,,,,10.18
-175.5,-22.5,3/14/2018,12:00,2018,3,14,33.79,0.015,0.444,0,0,0.021,0.621,0.18,5.327,0.216,6.392,SST.1440x720.20180314.hdf,27.45,0.07789394,5.25,34.19236,5.96E-08,,,,3.25
-175.5,-20.5,3/14/2018,12:00,2018,3,14,18.18,0,0,0,0,0,0,0.04,2.2,0.04,2.2,SST.1440x720.20180314.hdf,28.35,0.07261615,328.75,28.65616,5.59E-08,,,,11.79
-175.5,-19.5,3/14/2018,12:00,2018,3,14,27,0.924,34.222,0.073,2.704,0,0,0.315,11.667,1.312,48.593,SST.1440x720.20180314.hdf,28.5,0.04165593,383,29.80682,3.83E-08,,,,10.18
-172.5,-15.5,3/14/2018,12:00,2018,3,14,26,0.418,16.077,0,0,0,0,0.17,6.538,0.588,22.615,SST.1440x720.20180314.hdf,28.8,0.05060352,871,36.39279,5.85E-08,,,,1.91
-175.5,-23.5,3/15/2018,12:00,2018,3,15,18.35,0.015,0.817,0.06,3.27,0,0,0.06,3.27,0.135,7.357,SST.1440x720.20180315.hdf,27.75,0.038415732,197.75,25.88719,4.76E-08,,,,7.58
-175.5,-22.5,3/15/2018,12:00,2018,3,15,16.87,0,0,0,0,0.01,0.593,0.074,4.386,0.084,4.979,SST.1440x720.20180315.hdf,27.75,0.07789394,5.25,35.32428,5.59E-08,,,,3.25
-175.5,-19.5,3/15/2018,12:00,2018,3,15,27,0.584,21.63,0.156,5.778,0,0,0.314,11.63,1.054,39.037,SST.1440x720.20180315.hdf,28.5,0.055989503,383,30.31307,5.85E-08,,,,10.18
-176.5,-22.5,3/16/2018,12:00,2018,3,16,20.24,0.015,0.741,0,0,0,0,0.54,26.68,0.555,27.421,SST.1440x720.20180316.hdf,27.45,0.09161458,359.75,32.84356,4.76E-08,,,,8.79
-176.5,-19.5,3/16/2018,12:00,2018,3,16,27,0.418,15.481,0.088,3.259,0.018,0.667,0.372,13.778,0.896,33.185,SST.1440x720.20180316.hdf,28.35,0.058118906,312,35.65383,5.59E-08,,,,7.77
-175.5,-22.5,3/16/2018,12:00,2018,3,16,17.08,0.024,1.405,0,0,0.02,1.171,0.186,10.89,0.23,13.466,SST.1440x720.20180316.hdf,27.6,0.09163151,5.25,36.33202,1.30E-08,,,,3.25
